time_ms,sensor_id,echo_us,valid,dist_cm,dist_f_cm,baseline_cm,enter_thr_cm,exit_thr_cm,danger,event
106066,1,3407,1,252.1,250.0,251.6,191.6,211.6,0.0,0
106404,2,4152,1,307.3,314.8,320.6,260.6,280.6,0.0,0
106695,3,2122,1,157.0,157.1,156.9,120.0,140.0,0.0,0
106978,5,1541,1,114.0,112.1,106.0,120.0,140.0,1.0,0
107265,1,3495,1,258.6,250.7,251.6,191.6,211.6,0.0,0
107547,2,4331,1,320.5,315.2,320.6,260.6,280.6,0.0,0
107791,3,2149,1,159.0,157.3,156.9,120.0,140.0,0.0,0
108041,5,1526,1,112.9,112.2,106.0,120.0,140.0,1.0,0
108333,1,3269,1,241.9,250.0,251.6,191.6,211.6,0.0,0
108636,2,4314,1,319.3,315.5,320.6,260.6,280.6,0.0,0
108941,3,2136,1,158.1,157.4,156.9,120.0,140.0,0.0,0
109189,5,1523,1,112.7,112.2,106.0,120.0,140.0,1.0,0
109471,1,3610,1,267.1,251.3,251.6,191.6,211.6,0.0,0
109786,2,4453,1,329.5,316.7,320.6,260.6,280.6,0.0,0
110066,3,2129,1,157.5,157.4,156.9,120.0,140.0,0.0,0
110314,5,1517,1,112.2,112.2,106.0,120.0,140.0,1.0,0
110561,1,3487,1,258.0,251.9,251.6,191.6,211.6,0.0,0
110835,2,4180,1,309.3,316.1,320.6,260.6,280.6,0.0,0
111139,3,2101,1,155.5,157.2,156.9,120.0,140.0,0.0,0
111423,5,1510,1,111.7,112.2,106.0,120.0,140.0,1.0,0
111671,1,3279,1,242.6,251.1,251.6,191.6,211.6,0.0,0
111926,2,4374,1,323.7,316.7,320.6,260.6,280.6,0.0,0
112171,3,2126,1,157.3,157.2,156.9,120.0,140.0,0.0,0
112453,5,1457,1,107.8,111.8,106.0,120.0,140.0,1.0,0
112723,1,3423,1,253.3,251.3,251.6,191.6,211.6,0.0,0
112991,2,4102,1,303.5,315.6,320.6,260.6,280.6,0.0,0
113250,3,2124,1,157.2,157.2,156.9,120.0,140.0,0.0,0
113542,5,1481,1,109.6,111.6,106.0,120.0,140.0,1.0,0
113808,1,3569,1,264.1,252.3,251.6,191.6,211.6,0.0,0
114069,2,4279,1,316.6,315.7,320.6,260.6,280.6,0.0,0
114347,3,2119,1,156.8,157.2,156.9,120.0,140.0,0.0,0
114616,5,1536,1,113.6,111.8,106.0,120.0,140.0,1.0,0
114879,1,3410,1,252.3,252.3,251.6,191.6,211.6,0.0,0
115169,2,4199,1,310.8,315.3,320.6,260.6,280.6,0.0,0
115437,3,2130,1,157.6,157.2,156.9,120.0,140.0,0.0,0
115701,5,1498,1,110.9,111.7,106.0,120.0,140.0,1.0,0
116002,1,3455,1,255.7,252.6,251.6,191.6,211.6,0.0,0
116261,2,4340,1,321.1,315.8,320.6,260.6,280.6,0.0,0
116528,3,2089,1,154.6,157.0,156.9,120.0,140.0,0.0,0
116783,5,1534,1,113.5,111.9,106.0,120.0,140.0,1.0,0
117053,1,3406,1,252.1,252.6,251.6,191.6,211.6,0.0,0
117355,2,4363,1,322.8,316.3,320.6,260.6,280.6,0.0,0
117612,3,2164,1,160.1,157.3,156.9,120.0,140.0,0.0,0
117843,5,1490,1,110.2,111.7,106.0,120.0,140.0,1.0,0
118145,1,3260,1,241.3,251.7,251.6,191.6,211.6,0.0,0
118391,2,4332,1,320.5,316.7,320.6,260.6,280.6,0.0,0
118633,3,2111,1,156.2,157.2,156.9,120.0,140.0,0.0,0
118901,5,1503,1,111.2,111.7,106.0,120.0,140.0,1.0,0
119174,1,3364,1,248.9,251.4,251.6,191.6,211.6,0.0,0
119463,2,4332,1,320.6,317.0,320.6,260.6,280.6,0.0,0
119703,3,2062,1,152.6,156.8,156.9,120.0,140.0,0.0,0
119986,5,1502,1,111.2,111.7,106.0,120.0,140.0,1.0,0
120275,1,3377,1,249.9,251.3,251.6,191.6,211.6,0.0,0
120579,2,4398,1,325.4,317.7,320.6,260.6,280.6,0.0,0
120876,3,2167,1,160.3,157.1,156.9,120.0,140.0,0.0,0
121170,5,1515,1,112.1,111.7,106.0,120.0,140.0,1.0,0
121461,1,3408,1,252.2,251.4,251.6,191.6,211.6,0.0,0
121770,2,4241,1,313.8,317.4,320.6,260.6,280.6,0.0,0
122067,3,2076,1,153.6,156.8,156.9,120.0,140.0,0.0,0
122347,5,1486,1,110.0,111.6,106.0,120.0,140.0,1.0,0
122614,1,3420,1,253.1,251.5,251.6,191.6,211.6,0.0,0
122903,2,4262,1,315.4,317.2,320.6,260.6,280.6,0.0,0
123190,3,2079,1,153.8,156.6,156.9,120.0,140.0,0.0,0
123498,5,1538,1,113.8,111.7,106.0,120.0,140.0,1.0,0
123773,1,3460,1,256.0,251.9,251.6,191.6,211.6,0.0,0
124070,2,4275,1,316.4,317.1,320.6,260.6,280.6,0.0,0
124328,3,2066,1,152.9,156.3,156.9,120.0,140.0,0.0,0
124636,5,1474,1,109.1,111.5,106.0,120.0,140.0,1.0,0
124906,1,3409,1,252.3,251.9,251.6,191.6,211.6,0.0,0
125164,2,4353,1,322.1,317.5,320.6,260.6,280.6,0.0,0
125464,3,2097,1,155.2,156.2,156.9,120.0,140.0,0.0,0
125738,5,1499,1,111.0,111.5,106.0,120.0,140.0,1.0,0
126009,1,3306,1,244.6,251.3,251.6,191.6,211.6,0.0,0
126301,2,4319,1,319.6,317.7,320.6,260.6,280.6,0.0,0
126581,3,2125,1,157.2,156.3,156.9,120.0,140.0,0.0,0
126845,5,1526,1,112.9,111.6,106.0,120.0,140.0,1.0,0
127148,1,3132,1,231.8,249.8,251.6,191.6,211.6,0.0,0
127421,2,4184,1,309.6,317.1,320.6,260.6,280.6,0.0,0
127662,3,2154,1,159.4,156.5,156.9,120.0,140.0,0.0,0
127930,5,1489,1,110.2,111.5,106.0,120.0,140.0,1.0,0
128175,1,3365,1,249.0,249.7,251.6,191.6,211.6,0.0,0
128427,2,4495,1,332.6,318.3,320.6,260.6,280.6,0.0,0
128693,3,2096,1,155.1,156.4,156.9,120.0,140.0,0.0,0
128948,5,1460,1,108.1,111.2,106.0,120.0,140.0,1.0,0
129212,1,3320,1,245.7,249.4,251.6,191.6,211.6,0.0,0
129493,2,4357,1,322.4,318.6,320.6,260.6,280.6,0.0,0
129777,3,2090,1,154.6,156.3,156.9,120.0,140.0,0.0,0
130051,5,1499,1,110.9,111.2,106.0,120.0,140.0,1.0,0
130325,1,3379,1,250.1,249.4,251.6,191.6,211.6,0.0,0
130609,2,4323,1,319.9,318.7,320.6,260.6,280.6,0.0,0
130884,3,2111,1,156.2,156.3,156.9,120.0,140.0,0.0,0
131137,5,1532,1,113.4,111.4,106.0,120.0,140.0,1.0,0
131448,1,3443,1,254.8,249.9,251.6,191.6,211.6,0.0,0
131728,2,4307,1,318.7,318.7,320.6,260.6,280.6,0.0,0
132011,3,2097,1,155.2,156.2,156.9,120.0,140.0,0.0,0
132298,5,1527,1,113.0,111.5,106.0,120.0,140.0,1.0,0
132579,1,3434,1,254.1,250.2,251.6,191.6,211.6,0.0,0
132848,2,4557,1,337.2,320.2,320.6,260.6,280.6,0.0,0
133136,3,2128,1,157.5,156.3,156.9,120.0,140.0,0.0,0
133414,5,1486,1,110.0,111.4,106.0,120.0,140.0,1.0,0
133668,1,3556,1,263.2,251.2,251.6,191.6,211.6,0.0,0
133951,2,4330,1,320.4,320.2,320.6,260.6,280.6,0.0,0
134240,3,2121,1,156.9,156.3,156.9,120.0,140.0,0.0,0
134518,5,1481,1,109.6,111.2,106.0,120.0,140.0,1.0,0
134745,1,3418,1,252.9,251.4,251.6,191.6,211.6,0.0,0
135015,2,4399,1,325.5,320.7,320.6,260.6,280.6,0.0,0
135309,3,2107,1,155.9,156.3,156.9,120.0,140.0,0.0,0
135594,5,1536,1,113.7,111.4,106.0,120.0,140.0,1.0,0
135858,1,3279,1,242.6,250.7,251.6,191.6,211.6,0.0,0
136147,2,4343,1,321.4,320.7,320.6,260.6,280.6,0.0,0
136402,3,2155,1,159.4,156.6,156.9,120.0,140.0,0.0,0
136683,5,1528,1,113.0,111.6,106.0,120.0,140.0,1.0,0
136950,1,3304,1,244.5,250.2,251.6,191.6,211.6,0.0,0
137235,2,4371,1,323.4,320.9,320.6,260.6,280.6,0.0,0
137534,3,2119,1,156.8,156.6,156.9,120.0,140.0,0.0,0
137807,5,1479,1,109.5,111.4,106.0,120.0,140.0,1.0,0
138088,1,3287,1,243.2,249.6,251.6,191.6,211.6,0.0,0
138324,2,4240,1,313.7,320.4,320.6,260.6,280.6,0.0,0
138580,3,2125,1,157.2,156.6,156.9,120.0,140.0,0.0,0
138858,5,1502,1,111.2,111.4,106.0,120.0,140.0,1.0,0
139141,1,3455,1,255.7,250.1,251.6,191.6,211.6,0.0,0
139422,2,4412,1,326.5,320.8,320.6,260.6,280.6,0.0,0
139665,3,2166,1,160.3,156.9,156.9,120.0,140.0,0.0,0
139930,5,1532,1,113.4,111.5,106.0,120.0,140.0,1.0,0
140238,1,3308,1,244.8,249.7,251.6,191.6,211.6,0.0,0
140525,2,4383,1,324.3,321.1,320.6,260.6,280.6,0.0,0
140814,3,2113,1,156.3,156.9,156.9,120.0,140.0,0.0,0
141098,5,1532,1,113.4,111.7,106.0,120.0,140.0,1.0,0
141361,1,3406,1,252.0,249.9,251.6,191.6,211.6,0.0,0
141685,2,4279,1,316.7,320.8,320.6,260.6,280.6,0.0,0
141966,3,2190,1,162.0,157.3,156.9,120.0,140.0,0.0,0
142230,5,1505,1,111.4,111.7,106.0,120.0,140.0,1.0,0
142516,1,3511,1,259.8,250.7,251.6,191.6,211.6,0.0,0
142850,2,4372,1,323.6,321.0,320.6,260.6,280.6,0.0,0
143111,3,2148,1,159.0,157.4,156.9,120.0,140.0,0.0,0
143389,5,1531,1,113.3,111.8,106.0,120.0,140.0,1.0,0
143673,1,3453,1,255.5,251.1,251.6,191.6,211.6,0.0,0
143966,2,4257,1,315.0,320.5,320.6,260.6,280.6,0.0,0
144272,3,2139,1,158.3,157.5,156.9,120.0,140.0,0.0,0
144608,5,1472,1,108.9,111.6,106.0,120.0,140.0,1.0,0
144870,1,3305,1,244.6,250.5,251.6,191.6,211.6,0.0,0
145156,2,4338,1,321.0,320.6,320.6,260.6,280.6,0.0,0
145448,3,2109,1,156.1,157.4,156.9,120.0,140.0,0.0,0
145690,5,1489,1,110.2,111.5,106.0,120.0,140.0,1.0,0
145967,1,3359,1,248.6,250.4,251.6,191.6,211.6,0.0,0
146261,2,4238,1,313.6,320.0,320.6,260.6,280.6,0.0,0
146544,3,2065,1,152.8,157.0,156.9,120.0,140.0,0.0,0
146819,5,1494,1,110.5,111.4,106.0,120.0,140.0,1.0,0
147100,1,3453,1,255.5,250.8,251.6,191.6,211.6,0.0,0
147370,2,4377,1,323.9,320.3,320.6,260.6,280.6,0.0,0
147665,3,2149,1,159.1,157.2,156.9,120.0,140.0,0.0,0
147927,5,1514,1,112.0,111.4,106.0,120.0,140.0,1.0,0
148194,1,3270,1,241.9,250.1,251.6,191.6,211.6,0.0,0
148475,2,4252,1,314.6,319.9,320.6,260.6,280.6,0.0,0
148758,3,2137,1,158.2,157.3,156.9,120.0,140.0,0.0,0
149047,5,1487,1,110.1,111.3,106.0,120.0,140.0,1.0,0
149308,1,3308,1,244.8,249.7,251.6,191.6,211.6,0.0,0
149569,2,4302,1,318.3,319.7,320.6,260.6,280.6,0.0,0
149821,3,2148,1,159.0,157.4,156.9,120.0,140.0,0.0,0
150069,5,1439,1,106.5,110.9,106.0,120.0,140.0,1.0,0
150347,1,3459,1,256.0,250.2,251.6,191.6,211.6,0.0,0
150603,2,4366,1,323.1,320.0,320.6,260.6,280.6,0.0,0
150894,3,2050,1,151.7,156.9,156.9,120.0,140.0,0.0,0
151170,5,1525,1,112.9,111.1,106.0,120.0,140.0,1.0,0
151445,1,3238,1,239.6,249.3,251.6,191.6,211.6,0.0,0
151703,2,4396,1,325.3,320.4,320.6,260.6,280.6,0.0,0
151921,3,2082,1,154.1,156.7,156.9,120.0,140.0,0.0,0
152161,5,1544,1,114.2,111.3,106.0,120.0,140.0,1.0,0
152446,1,3440,1,254.6,249.7,251.6,191.6,211.6,0.0,0
152771,2,4431,1,327.9,321.0,320.6,260.6,280.6,0.0,0
153073,3,2156,1,159.5,156.9,156.9,120.0,140.0,0.0,0
153371,5,1576,1,116.6,111.8,106.0,120.0,140.0,1.0,0
153644,1,3357,1,248.4,249.6,251.6,191.6,211.6,0.0,0
153915,2,4370,1,323.4,321.2,320.6,260.6,280.6,0.0,0
154195,3,2159,1,159.7,157.2,156.9,120.0,140.0,0.0,0
154480,5,1547,1,114.5,112.0,106.0,120.0,140.0,1.0,0
154767,1,3375,1,249.7,249.6,251.6,191.6,211.6,0.0,0
155041,2,4375,1,323.7,321.4,320.6,260.6,280.6,0.0,0
155321,3,2049,1,151.7,156.7,156.9,120.0,140.0,0.0,0
155630,5,1518,1,112.3,112.0,106.0,120.0,140.0,1.0,0
155878,1,978,1,72.4,235.5,251.6,191.6,211.6,0.0,0
156213,2,4417,1,326.9,321.8,320.6,260.6,280.6,0.0,0
156522,3,2115,1,156.5,156.7,156.9,120.0,140.0,0.0,0
156818,5,1490,1,110.3,111.9,106.0,120.0,140.0,1.0,0
157128,1,3466,1,256.5,237.1,251.6,191.6,211.6,0.0,0
157407,2,4352,1,322.1,321.9,320.6,260.6,280.6,0.0,0
157690,3,2130,1,157.6,156.8,156.9,120.0,140.0,0.0,0
158001,5,1489,1,110.2,111.7,106.0,120.0,140.0,1.0,0
158331,1,3530,1,261.2,239.1,251.6,191.6,211.6,0.0,0
158593,2,4412,1,326.5,322.2,320.6,260.6,280.6,0.0,0
158870,3,2168,1,160.4,157.1,156.9,120.0,140.0,0.0,0
159160,5,1497,1,110.7,111.7,106.0,120.0,140.0,1.0,0
159434,1,3469,1,256.7,240.5,251.6,191.6,211.6,0.0,0
159727,2,4270,1,316.0,321.7,320.6,260.6,280.6,0.0,0
160029,3,2119,1,156.8,157.0,156.9,120.0,140.0,0.0,0
160275,5,1521,1,112.6,111.7,106.0,120.0,140.0,1.0,0
160546,1,3384,1,250.4,241.3,251.6,191.6,211.6,0.0,0
160817,2,4432,1,328.0,322.2,320.6,260.6,280.6,0.0,0
161079,3,2071,1,153.3,156.7,156.9,120.0,140.0,0.0,0
161311,5,1500,1,111.0,111.7,106.0,120.0,140.0,1.0,0
161556,1,3273,1,242.2,241.4,251.6,191.6,211.6,0.0,0
161821,2,4268,1,315.9,321.7,320.6,260.6,280.6,0.0,0
162063,3,2112,1,156.3,156.7,156.9,120.0,140.0,0.0,0
162345,5,1541,1,114.0,111.9,106.0,120.0,140.0,1.0,0
162624,1,3560,1,263.4,243.1,251.6,191.6,211.6,0.0,0
162883,2,4343,1,321.4,321.7,320.6,260.6,280.6,0.0,0
163143,3,2128,1,157.5,156.8,156.9,120.0,140.0,0.0,0
163424,5,1527,1,113.0,112.0,106.0,120.0,140.0,1.0,0
163720,1,3629,1,268.5,245.2,251.6,191.6,211.6,0.0,0
164015,2,4415,1,326.7,322.1,320.6,260.6,280.6,0.0,0
164305,3,2096,1,155.1,156.6,156.9,120.0,140.0,0.0,0
164604,5,1499,1,110.9,111.9,106.0,120.0,140.0,1.0,0
164858,1,3285,1,243.1,245.0,251.6,191.6,211.6,0.0,0
165123,2,4254,1,314.8,321.5,320.6,260.6,280.6,0.0,0
165416,3,2121,1,156.9,156.7,156.9,120.0,140.0,0.0,0
165702,5,1528,1,113.1,112.0,106.0,120.0,140.0,1.0,0
165941,1,3419,1,253.0,245.6,251.6,191.6,211.6,0.0,0
166257,2,4243,1,314.0,320.9,320.6,260.6,280.6,0.0,0
166534,3,2117,1,156.6,156.7,156.9,120.0,140.0,0.0,0
166841,5,1513,1,112.0,112.0,106.0,120.0,140.0,1.0,0
167136,1,3333,1,246.6,245.7,251.6,191.6,211.6,0.0,0
167413,2,4110,1,304.2,319.6,320.6,260.6,280.6,0.0,0
167704,3,2128,1,157.4,156.7,156.9,120.0,140.0,0.0,0
168008,5,1536,1,113.7,112.1,106.0,120.0,140.0,1.0,0
168306,1,3373,1,249.6,246.0,251.6,191.6,211.6,0.0,0
168590,2,4298,1,318.1,319.5,320.6,260.6,280.6,0.0,0
168898,3,2137,1,158.1,156.8,156.9,120.0,140.0,0.0,0
169213,5,1508,1,111.6,112.1,106.0,120.0,140.0,1.0,0
169506,1,3394,1,251.1,246.4,251.6,191.6,211.6,0.0,0
169775,2,4449,1,329.2,320.2,320.6,260.6,280.6,0.0,0
170057,3,2115,1,156.5,156.8,156.9,120.0,140.0,0.0,0
170319,5,1474,1,109.1,111.8,106.0,120.0,140.0,1.0,0
170608,1,3436,1,254.3,247.1,251.6,191.6,211.6,0.0,0
170887,2,4283,1,316.9,320.0,320.6,260.6,280.6,0.0,0
171132,3,2135,1,158.0,156.9,156.9,120.0,140.0,0.0,0
171403,5,1463,1,108.2,111.5,106.0,120.0,140.0,1.0,0
171641,1,3474,1,257.1,247.9,251.6,191.6,211.6,0.0,0
171928,2,4337,1,320.9,320.0,320.6,260.6,280.6,0.0,0
172230,3,2092,1,154.8,156.7,156.9,120.0,140.0,0.0,0
172473,5,1525,1,112.8,111.6,106.0,120.0,140.0,1.0,0
172782,1,3416,1,252.8,248.2,251.6,191.6,211.6,0.0,0
173045,2,4235,1,313.4,319.5,320.6,260.6,280.6,0.0,0
173305,3,2149,1,159.0,156.9,156.9,120.0,140.0,0.0,0
173594,5,1538,1,113.8,111.8,106.0,120.0,140.0,1.0,0
173880,1,3455,1,255.7,248.8,251.6,191.6,211.6,0.0,0
174169,2,4405,1,325.9,320.0,320.6,260.6,280.6,0.0,0
174473,3,2129,1,157.5,157.0,156.9,120.0,140.0,0.0,0
174742,5,1548,1,114.5,112.0,106.0,120.0,140.0,1.0,0
175045,1,3321,1,245.8,248.6,251.6,191.6,211.6,0.0,0
175341,2,4198,1,310.6,319.3,320.6,260.6,280.6,0.0,0
175608,3,2109,1,156.0,156.9,156.9,120.0,140.0,0.0,0
175887,5,1536,1,113.7,112.2,106.0,120.0,140.0,1.0,0
176153,1,3340,1,247.2,248.5,251.6,191.6,211.6,0.0,0
176421,2,4317,1,319.4,319.3,320.6,260.6,280.6,0.0,0
176684,3,2119,1,156.8,156.9,156.9,120.0,140.0,0.0,0
176962,5,1514,1,112.0,112.2,106.0,120.0,140.0,1.0,0
177255,1,3506,1,259.4,249.4,251.6,191.6,211.6,0.0,0
177548,2,4273,1,316.2,319.0,320.6,260.6,280.6,0.0,0
177808,3,2092,1,154.8,156.7,156.9,120.0,140.0,0.0,0
178120,5,1501,1,111.1,112.1,106.0,120.0,140.0,1.0,0
178378,1,3233,1,239.3,248.6,251.6,191.6,211.6,0.0,0
178657,2,4296,1,317.9,319.0,320.6,260.6,280.6,0.0,0
178945,3,2090,1,154.7,156.6,156.9,120.0,140.0,0.0,0
179196,5,1503,1,111.2,112.0,106.0,120.0,140.0,1.0,0
179470,1,3398,1,251.5,248.8,251.6,191.6,211.6,0.0,0
179778,2,4285,1,317.1,318.8,320.6,260.6,280.6,0.0,0
180065,3,2167,1,160.3,156.9,156.9,120.0,140.0,0.0,0
180354,5,1544,1,114.2,112.2,106.0,120.0,140.0,1.0,0
180620,1,3270,1,241.9,248.2,251.6,191.6,211.6,0.0,0
180895,2,4463,1,330.3,319.7,320.6,260.6,280.6,0.0,0
181154,3,2118,1,156.8,156.9,156.9,120.0,140.0,0.0,0
181453,5,1526,1,112.9,112.2,106.0,120.0,140.0,1.0,0
181715,1,3475,1,257.2,249.0,251.6,191.6,211.6,0.0,0
182018,2,4354,1,322.2,319.9,320.6,260.6,280.6,0.0,0
182240,3,2129,1,157.6,156.9,156.9,120.0,140.0,0.0,0
182534,5,1512,1,111.9,112.2,106.0,120.0,140.0,1.0,0
182815,1,3410,1,252.3,249.2,251.6,191.6,211.6,0.0,0
183073,2,4350,1,321.9,320.1,320.6,260.6,280.6,0.0,0
183356,3,2103,1,155.6,156.8,156.9,120.0,140.0,0.0,0
183632,5,1558,1,115.3,112.5,106.0,120.0,140.0,1.0,0
183885,1,3552,1,262.8,250.3,251.6,191.6,211.6,0.0,0
184156,2,4237,1,313.5,319.6,320.6,260.6,280.6,0.0,0
184463,3,2095,1,155.0,156.7,156.9,120.0,140.0,0.0,0
184707,5,1538,1,113.8,112.6,106.0,120.0,140.0,1.0,0
184977,1,3385,1,250.5,250.3,251.6,191.6,211.6,0.0,0
185264,2,4293,1,317.6,319.4,320.6,260.6,280.6,0.0,0
185565,3,2085,1,154.3,156.5,156.9,120.0,140.0,0.0,0
185860,5,1535,1,113.6,112.6,106.0,120.0,140.0,1.0,0
186129,1,3478,1,257.4,250.9,251.6,191.6,211.6,0.0,0
186372,2,4510,1,333.7,320.5,320.6,260.6,280.6,0.0,0
186671,3,2137,1,158.2,156.6,156.9,120.0,140.0,0.0,0
186942,5,1578,1,116.7,113.0,106.0,120.0,140.0,1.0,0
187231,1,3311,1,245.0,250.4,251.6,191.6,211.6,0.0,0
187521,2,4440,1,328.6,321.2,320.6,260.6,280.6,0.0,0
187801,3,2119,1,156.8,156.6,156.9,120.0,140.0,0.0,0
188110,5,1511,1,111.8,112.9,106.0,120.0,140.0,1.0,0
188412,1,3459,1,256.0,250.9,251.6,191.6,211.6,0.0,0
188703,2,4267,1,315.8,320.8,320.6,260.6,280.6,0.0,0
189000,3,2091,1,154.7,156.5,156.9,120.0,140.0,0.0,0
189314,5,1467,1,108.6,112.5,106.0,120.0,140.0,1.0,0
189582,1,3344,1,247.5,250.6,251.6,191.6,211.6,0.0,0
189851,2,4333,1,320.7,320.8,320.6,260.6,280.6,0.0,0
190146,3,2143,1,158.6,156.6,156.9,120.0,140.0,0.0,0
190431,5,1530,1,113.2,112.6,106.0,120.0,140.0,1.0,0
190708,1,3562,1,263.6,251.6,251.6,191.6,211.6,0.0,0
191037,2,4240,1,313.7,320.2,320.6,260.6,280.6,0.0,0
191297,3,2135,1,158.0,156.7,156.9,120.0,140.0,0.0,0
191581,5,1543,1,114.2,112.7,106.0,120.0,140.0,1.0,0
191882,1,3451,1,255.4,251.9,251.6,191.6,211.6,0.0,0
192141,2,4275,1,316.3,319.9,320.6,260.6,280.6,0.0,0
192440,3,2116,1,156.6,156.7,156.9,120.0,140.0,0.0,0
192724,5,1494,1,110.5,112.5,106.0,120.0,140.0,1.0,0
193006,1,3370,1,249.4,251.7,251.6,191.6,211.6,0.0,0
193298,2,4253,1,314.7,319.5,320.6,260.6,280.6,0.0,0
193552,3,2135,1,158.0,156.8,156.9,120.0,140.0,0.0,0
193843,5,1469,1,108.7,112.2,106.0,120.0,140.0,1.0,0
194085,1,3410,1,252.4,251.8,251.6,191.6,211.6,0.0,0
194354,2,4248,1,314.4,319.1,320.6,260.6,280.6,0.0,0
194651,3,2143,1,158.6,157.0,156.9,120.0,140.0,0.0,0
194937,5,1526,1,112.9,112.3,106.0,120.0,140.0,1.0,0
195210,1,3328,1,246.3,251.3,251.6,191.6,211.6,0.0,0
195476,2,4265,1,315.6,318.8,320.6,260.6,280.6,0.0,0
195757,3,2095,1,155.0,156.8,156.9,120.0,140.0,0.0,0
196008,5,1538,1,113.8,112.4,106.0,120.0,140.0,1.0,0
196288,1,3500,1,259.0,252.0,251.6,191.6,211.6,0.0,0
196578,2,4283,1,317.0,318.6,320.6,260.6,280.6,0.0,0
196813,3,2131,1,157.7,156.9,156.9,120.0,140.0,0.0,0
197129,5,1489,1,110.2,112.2,106.0,120.0,140.0,1.0,0
197413,1,3288,1,243.3,251.3,251.6,191.6,211.6,0.0,0
197710,2,4414,1,326.6,319.3,320.6,260.6,280.6,0.0,0
197983,3,2098,1,155.3,156.8,156.9,120.0,140.0,0.0,0
198284,5,1495,1,110.6,112.1,106.0,120.0,140.0,1.0,0
198592,1,3365,1,249.0,251.1,251.6,191.6,211.6,0.0,0
198897,2,4335,1,320.8,319.4,320.6,260.6,280.6,0.0,0
199181,3,2168,1,160.4,157.0,156.9,120.0,140.0,0.0,0
199484,5,1485,1,109.9,111.9,106.0,120.0,140.0,1.0,0
199757,1,3179,1,235.2,249.8,251.6,191.6,211.6,0.0,0
200047,2,4344,1,321.5,319.6,320.6,260.6,280.6,0.0,0
200301,3,2119,1,156.8,157.0,156.9,120.0,140.0,0.0,0
200581,5,1475,1,109.1,111.7,106.0,120.0,140.0,1.0,0
200901,1,3397,1,251.4,249.9,251.6,191.6,211.6,0.0,0
201180,2,4273,1,316.2,319.3,320.6,260.6,280.6,0.0,0
201444,3,2117,1,156.6,157.0,156.9,120.0,140.0,0.0,0
201722,5,1551,1,114.8,111.9,106.0,120.0,140.0,1.0,0
201975,1,3361,1,248.7,249.8,251.6,191.6,211.6,0.0,0
202259,2,4473,1,331.0,320.2,320.6,260.6,280.6,0.0,0
202537,3,2191,1,162.2,157.4,156.9,120.0,140.0,0.0,0
202792,5,1570,1,116.2,112.3,106.0,120.0,140.0,1.0,0
203096,1,3460,1,256.1,250.3,251.6,191.6,211.6,0.0,0
203370,2,4286,1,317.1,320.0,320.6,260.6,280.6,0.0,0
203644,3,2142,1,158.5,157.5,156.9,120.0,140.0,0.0,0
203915,5,1516,1,112.2,112.3,106.0,120.0,140.0,1.0,0
204182,1,3493,1,258.5,251.0,251.6,191.6,211.6,0.0,0
204451,2,4125,1,305.3,318.8,320.6,260.6,280.6,0.0,0
204739,3,2098,1,155.2,157.3,156.9,120.0,140.0,0.0,0
205008,5,1531,1,113.3,112.4,106.0,120.0,140.0,1.0,0
205293,1,3391,1,251.0,251.0,251.6,191.6,211.6,0.0,0
205580,2,4443,1,328.8,319.6,320.6,260.6,280.6,0.0,0
205858,3,2095,1,155.1,157.1,156.9,120.0,140.0,0.0,0
206135,5,1492,1,110.4,112.2,106.0,120.0,140.0,1.0,0
206407,1,3443,1,254.8,251.3,251.6,191.6,211.6,0.0,0
206715,2,4433,1,328.1,320.3,320.6,260.6,280.6,0.0,0
206993,3,2107,1,155.9,157.0,156.9,120.0,140.0,0.0,0
207263,5,1497,1,110.8,112.1,106.0,120.0,140.0,1.0,0
207546,1,3617,1,267.7,252.6,251.6,191.6,211.6,0.0,0
207826,2,4358,1,322.5,320.5,320.6,260.6,280.6,0.0,0
208089,3,2146,1,158.8,157.2,156.9,120.0,140.0,0.0,0
208384,5,1544,0,114.3,112.1,106.0,120.0,140.0,1.0,0
208629,1,3289,1,243.4,251.9,251.6,191.6,211.6,0.0,0
208886,2,4356,1,322.3,320.6,320.6,260.6,280.6,0.0,0
209180,3,2086,1,154.3,157.0,156.9,120.0,140.0,0.0,0
209479,5,1544,1,114.2,112.3,106.0,120.0,140.0,1.0,0
209743,1,3560,1,263.5,252.8,251.6,191.6,211.6,0.0,0
210009,2,4536,1,335.7,321.8,320.6,260.6,280.6,0.0,0
210278,3,2143,0,158.6,157.0,156.9,120.0,140.0,0.0,0
210558,5,1532,1,113.4,112.4,106.0,120.0,140.0,1.0,0
210821,1,3421,1,253.1,252.8,251.6,191.6,211.6,0.0,0
211116,2,4362,1,322.8,321.9,320.6,260.6,280.6,0.0,0
211392,3,2096,1,155.1,156.8,156.9,120.0,140.0,0.0,0
211675,5,1530,1,113.2,112.4,106.0,120.0,140.0,1.0,0
211966,1,3396,1,251.3,252.7,251.6,191.6,211.6,0.0,0
212253,2,4400,0,325.6,321.9,320.6,260.6,280.6,0.0,0
212520,3,2105,1,155.7,156.7,156.9,120.0,140.0,0.0,0
212821,5,1527,1,113.0,112.5,106.0,120.0,140.0,1.0,0
213161,1,3380,1,250.1,252.5,251.6,191.6,211.6,0.0,0
213448,2,4417,1,326.9,322.3,320.6,260.6,280.6,0.0,0
213732,3,2128,1,157.5,156.8,156.9,120.0,140.0,0.0,0
